year,category_slug,subcategory,subcategory_hub,work_name,agency,entry_url,source_url
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,"SWEET-HATE, BITTER-SOFT, SCARY-SUGARY","NEXON PAINTS, VERMMILLION",https://www.lovethework.com/work/entries/sweet-hate-bitter-soft-scary-sugary-759388,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B03 - Script,Script,CHOOSE SLEEP - SOCIAL LIFE RADIO,"IKEA, THE NEWTONS LABORATORY",https://www.lovethework.com/work/entries/choose-sleep-social-life-radio-764428,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B01 - Use of Music,Use of Music,LEGAL TRACKS,"KWAI, BETC HAVAS",https://www.lovethework.com/work/entries/legal-tracks-764029,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B02 - Sound Design,Sound Design,THE TEST LIST,"GRUPO OMINT, TOMBRASNINA",https://www.lovethework.com/work/entries/the-test-list-764051,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,PLAY THE FRAGRANCES,"O.U.I PARIS, ALMAPBBDO",https://www.lovethework.com/work/entries/play-the-fragrances-764487,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,BEER BEATS POKER,"POKER, DRAFTLINE",https://www.lovethework.com/work/entries/beer-beats-poker-764530,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,C01 - Local Brand,Local Brand,AGAVE'S SERENADE,"TEQUILA DON JULIO, ANONIMO",https://www.lovethework.com/work/entries/agaves-serenade-764664,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,SONG FOR THE LUNGS,"PAGUE MENOS, LEW'LARA\TBWA",https://www.lovethework.com/work/entries/song-for-the-lungs-741925,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",RIDE THE 'DENTE,"CHILI'S RESTAURANT, JM&D",https://www.lovethework.com/work/entries/ride-the-dente-741999,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B01 - Use of Music,Use of Music,CHAI BANSURI - THE TEA FLUTE,"UNILEVER, OGILVY",https://www.lovethework.com/work/entries/chai-bansuri-the-tea-flute-741814,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,"SWEET-HATE, BITTER-SOFT, SCARY-SUGARY","NEXON PAINTS, VERMMILLION",https://www.lovethework.com/work/entries/sweet-hate-bitter-soft-scary-sugary-759378,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B01 - Use of Music,Use of Music,EMPOWER AUDIO IDENTITY,"EMPOWER, ELIAS AUDIO BRANDING",https://www.lovethework.com/work/entries/empower-audio-identity-759842,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D01 - Consumer Goods,Healthcare,JOY HAS COME EARLY,"PAMPERS, HAVAS MIDDLE EAST",https://www.lovethework.com/work/entries/joy-has-come-early-742088,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,OKRRR,"HANSA PILSENER, JOE PUBLIC",https://www.lovethework.com/work/entries/okrrr-742091,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,CROSS-FIT,"SAVANNA, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/cross-fit-742109,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,AMELIA RADIO,"CHILD RESCUE COALITION, DAVID & GOLIATH",https://www.lovethework.com/work/entries/amelia-radio-742221,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,CHILL ENOUGH,"COORS BREWING COMPANY, ALMA ADVERTISING AGENCY",https://www.lovethework.com/work/entries/chill-enough-762579,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,MOUNTAIN COLD,"COORS BREWING COMPANY, ALMA ADVERTISING AGENCY",https://www.lovethework.com/work/entries/mountain-cold-762604,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,1. HIGH ENERGY INTERN,"FUSION ENERGY DRINK, DAVID",https://www.lovethework.com/work/entries/1-high-energy-intern-762617,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,KFCAROLS,"KFC, COURAGE",https://www.lovethework.com/work/entries/kfcarols-741834,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B03 - Script,Script,GETTING OVER AN EX,"GOODNITES, FCB NEW ZEALAND",https://www.lovethework.com/work/entries/getting-over-an-ex-741892,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,A04 - Branded Content/Podcasts,Branded Content/Podcasts,STREET ART SCHOOL,"POSCA, TBWA\PARIS",https://www.lovethework.com/work/entries/street-art-school-741915,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,DOCTOR,"MINUTE MAID, GREY",https://www.lovethework.com/work/entries/doctor-741929,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,BOTCHED,"VOLKSWAGEN, OGILVY SOUTH AFRICA",https://www.lovethework.com/work/entries/botched-741968,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=8
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,J GOODMAN'S THE SOLITARY SOLILOQUY,"EMIRATES NBD, PUBLICIS MIDDLE EAST",https://www.lovethework.com/work/entries/j-goodmans-the-solitary-soliloquy-741992,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,THE TEST LIST,"GRUPO OMINT, TOMBRASNINA",https://www.lovethework.com/work/entries/the-test-list-764018,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,B01 - Use of Music,Use of Music,WATCH MARTHA WASH,"BILLBOARD, ALMAPBBDO",https://www.lovethework.com/work/entries/watch-martha-wash-764309,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,7UP SPICE IT PLAYLIST,"7UP, LEO",https://www.lovethework.com/work/entries/7up-spice-it-playlist-764461,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,C01 - Local Brand,Local Brand,DOGS CAN'T HATE,"DALLAS PETS ALIVE, DIESTE",https://www.lovethework.com/work/entries/dogs-cant-hate-763942,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,C05 - Use of Humour,Use of Humour,FISHERMEN STORYTELLERS,"CORONA, AFRICA CREATIVE DDB",https://www.lovethework.com/work/entries/fishermen-storytellers-764540,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,KORUPSONG,"INDONESIA CORRUPTION WATCH, PT BERAKAR KOMUNIKASI",https://www.lovethework.com/work/entries/korupsong-742175,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,B01 - Use of Music,Use of Music,BARBOLTIAN,"CLASH ROYALE, UNCOMMON CREATIVE STUDIO STOCKHOLM",https://www.lovethework.com/work/entries/barboltian-741804,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A03 - Voice Activation,Voice Activation,OOH FOR ALL,"JCDECAUX , EUPHORIA CREATIVE",https://www.lovethework.com/work/entries/ooh-for-all-741832,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,B03 - Script,Script,BLACK FRIDAY,"ANZ BANK NEW ZEALAND, TBWA\NEW ZEALAND",https://www.lovethework.com/work/entries/black-friday-741927,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,THE SINTEX WATER ALARM,"SINTEX, McCANN",https://www.lovethework.com/work/entries/the-sintex-water-alarm-741951,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,HEAVY MAKEUP,"K-CITYMARKET, TBWA\HELSINKI",https://www.lovethework.com/work/entries/heavy-makeup-742000,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",BAREFOOT SHOWER,"CITY LODGE GROUP, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/barefoot-shower-742009,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,FIGHTER,"MOUNTAIN DEW, BBDO GUERRERO",https://www.lovethework.com/work/entries/fighter-742074,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,'THE SHINING',"COCA-COLA, VML",https://www.lovethework.com/work/entries/the-shining-742121,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,DOCTOR,"MINUTE MAID, GREY",https://www.lovethework.com/work/entries/doctor-742141,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,SPEAK MY LANGUAGE,"STC (SAUDI TELECOM COMPANY), VML",https://www.lovethework.com/work/entries/speak-my-language-741916,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,Zero Disruption AD,"COCA-COLA, VML",https://www.lovethework.com/work/entries/zero-disruption-ad-759338,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,"SWEET-HATE, BITTER-SOFT, SCARY-SUGARY","NEXON PAINTS, VERMMILLION",https://www.lovethework.com/work/entries/sweet-hate-bitter-soft-scary-sugary-759182,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,JOURNEY INTO HERSTORY,"AL-FUTTAIM TOYOTA, MEMAC OGILVY",https://www.lovethework.com/work/entries/journey-into-herstory-741820,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A04 - Branded Content/Podcasts,Branded Content/Podcasts,CRUCIBLE MOMENTS - SEASON 2,"SEQUOIA CAPITAL, VOX CREATIVE",https://www.lovethework.com/work/entries/crucible-moments-season-2-741905,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,THE REAL INJURY TIME,"ABINBEV (SAB), OGILVY SOUTH AFRICA",https://www.lovethework.com/work/entries/the-real-injury-time-741946,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,NESTLÉ VIETNAM_MILO BRAND | VIET-NAMES OLYMPICS & PARALYMPICS PARIS 2024 CAMPAIGN,"Nestlé, OGILVY",https://www.lovethework.com/work/entries/nestl-vietnammilo-brand-viet-names-olympics-paralympics-paris-2024-campaign-741961,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,THE HEARTBEAT ANTHEM,"HOSPITAL DA LUZ, FUNNYHOW?",https://www.lovethework.com/work/entries/the-heartbeat-anthem-742108,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=9
2025,audio-radio,D01 - Consumer Goods,Automotive,BOTCHED,"VOLKSWAGEN, OGILVY SOUTH AFRICA",https://www.lovethework.com/work/entries/botched-742129,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,LINDA FROM ACCOUNTS,"CITY OF CAPE TOWN, OGILVY SOUTH AFRICA",https://www.lovethework.com/work/entries/linda-from-accounts-742283,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B02 - Sound Design,Sound Design,SO-SO SPINS TOKYO,"BOSS, VML OGILVY JAPAN",https://www.lovethework.com/work/entries/so-so-spins-tokyo-764998,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A04 - Branded Content/Podcasts,Media/Entertainment,MAKE IT UNIVERSAL AND ROTTEN TOMATOES PRESENT SEEN ON THE SCREEN WITH JACQUELINE COLEY,"UNIVERSAL PICTURES, UNIVERSAL PICTURES",https://www.lovethework.com/work/entries/make-it-universal-and-rotten-tomatoes-present-seen-on-the-screen-with-jacqueline-coley-763879,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,LAP OF LEGENDS,"AB INBEV - MICHELOB ULTRA, FCB NEW YORK",https://www.lovethework.com/work/entries/lap-of-legends-764413,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B03 - Script,Script,CHOOSE SLEEP - ITALIAN MODEL RADIO,"IKEA, THE NEWTONS LABORATORY",https://www.lovethework.com/work/entries/choose-sleep-italian-model-radio-764420,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,AGAVE'S SERENADE,"TEQUILA DON JULIO, ANONIMO",https://www.lovethework.com/work/entries/agaves-serenade-764396,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B01 - Use of Music,Use of Music,BELIEVE IN CHICKEN,"KFC, MOTHER",https://www.lovethework.com/work/entries/believe-in-chicken-764901,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B03 - Script,Script,EQUAL COMMUNICATION – MANTERRUPTING,"TERRE DES FEMMES, SCHOLZ & FRIENDS",https://www.lovethework.com/work/entries/equal-communication-manterrupting-741789,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,THE TILLAMOOK MELTDOWN HOTLINE,"TILLAMOOK COUNTY CREAMERY ASSOCIATION, ALLISON AND PARTNERS",https://www.lovethework.com/work/entries/the-tillamook-meltdown-hotline-741800,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,LULLABEAT,"BABYSEC, VML",https://www.lovethework.com/work/entries/lullabeat-741819,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B02 - Sound Design,Sound Design,BRAHM'S LULLABY,"2DEGREES, TBWA\NEW ZEALAND",https://www.lovethework.com/work/entries/brahms-lullaby-741846,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B01 - Use of Music,Use of Music,SENNA DRIVEN,"AYRTON SENNA (SENNA BRANDS), UNIVERSAL MUSIC GROUP & BULLDOZER NETWORK, UNIVERSAL MUSIC BRASIL",https://www.lovethework.com/work/entries/senna-driven-741859,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,GUAO GUAO,"DESPERADOS, LEPUB",https://www.lovethework.com/work/entries/guao-guao-741865,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,KIA SOUNDSCAPES,"KIA EUROPE, INNOCEAN BERLIN",https://www.lovethework.com/work/entries/kia-soundscapes-741883,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,EEEOOOEEOEOOOOOOO,"GALYCHYNA. DAIRY BRAND, BICKERSTAFF.111",https://www.lovethework.com/work/entries/eeeoooeeoeooooooo-741901,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B02 - Sound Design,Sound Design,SOUND OF A HUG,"KIMBERLY-CLARK, ZULU ALPHA KILO",https://www.lovethework.com/work/entries/sound-of-a-hug-741908,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B01 - Use of Music,Use of Music,YOUR ATTENTION PLEASE,"NOVARTIS, MERKLEY + PARTNERS",https://www.lovethework.com/work/entries/your-attention-please-741909,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,SALVATION ARMY KOKO,"SALVATION ARMY, THE ODD NUMBER",https://www.lovethework.com/work/entries/salvation-army-koko-741911,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,B02 - Sound Design,Sound Design,YOU ARE MY SUNSHINE,"MOLLIES FUND, AREA 23, AN IPG HEALTH COMPANY",https://www.lovethework.com/work/entries/you-are-my-sunshine-741918,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,NATURA - SOUNDS OF WELLBEING,"NATURA, NATURA COSMETICOS",https://www.lovethework.com/work/entries/natura-sounds-of-wellbeing-741924,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,DUNE: PROPHECY EXPERIENCE,"DUNE, DROGA5, PART OF ACCENTURE SONG",https://www.lovethework.com/work/entries/dune-prophecy-experience-741930,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,J COOLIDGE'S THE DESPERATION MONOLOGUE,"EMIRATES NBD, PUBLICIS MIDDLE EAST",https://www.lovethework.com/work/entries/j-coolidges-the-desperation-monologue-742002,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,D01 - Consumer Goods,Healthcare,GETTING A DEGREE,"GOODNITES, FCB NEW ZEALAND",https://www.lovethework.com/work/entries/getting-a-degree-742040,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=10
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,ZOMBIE,"MOUNTAIN DEW, BBDO GUERRERO",https://www.lovethework.com/work/entries/zombie-742065,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",WIFE,"BEACHES & SANDALS RESORTS, LEO ",https://www.lovethework.com/work/entries/wife-742069,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C02 - Challenger Brand,Market Disruption,MCDELIVERY FM,"MCDONALD'S, ONIRIA\TBWA",https://www.lovethework.com/work/entries/mcdelivery-fm-742086,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
2025,audio-radio,C05 - Use of Humour,Use of Humour,KNOCK TURN,"YAMAHA, DENTSU EAST JAPAN INC.",https://www.lovethework.com/work/entries/knock-turn-742145,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=11
