year,category_slug,level2,level3,entries,status,url
2025,entertainment-lions-for-music,Community,C01: Fan Engagement/Community Building,464,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-music?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Community%40%40C01%3A+Fan+Engagement%2FCommunity+Building
2025,entertainment-lions-for-music,Community,C02: Influencer & Co-Creation,464,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-music?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Community%40%40C02%3A+Influencer+%26+Co-Creation
2025,entertainment-lions-for-music,Music-Led Brand Experience,B01: Live Music Experience,464,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-music?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Music-Led+Brand+Experience%40%40B01%3A+Live+Music+Experience
2025,entertainment-lions-for-music,Music-Led Brand Experience,B02: New Realities & Emerging Tech,464,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-music?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Music-Led+Brand+Experience%40%40B02%3A+New+Realities+%26+Emerging+Tech
2025,entertainment-lions-for-music,Partnerships,"D01: Brand Partnerships, Sponsorships & Collaborations",464,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-music?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Partnerships%40%40D01%3A+Brand+Partnerships%2C+Sponsorships+%26+Collaborations
2025,entertainment-lions-for-music,Partnerships,D02: Partnerships with Music Talent,464,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-music?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Partnerships%40%40D02%3A+Partnerships+with+Music+Talent
2025,entertainment-lions-for-sport,Branded Content for Sport,A01: Film Series and Audio,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Branded+Content+for+Sport%40%40A01%3A+Film+Series+and+Audio
2025,entertainment-lions-for-sport,Branded Content for Sport,A02: Broadcast/Live Streaming,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Branded+Content+for+Sport%40%40A02%3A+Broadcast%2FLive+Streaming
2025,entertainment-lions-for-sport,Branded Content for Sport,A03: Promotional Content for Publishers & Networks,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Branded+Content+for+Sport%40%40A03%3A+Promotional+Content+for+Publishers+%26+Networks
2025,entertainment-lions-for-sport,Branded Content for Sport,A04: Brand Storytelling,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Branded+Content+for+Sport%40%40A04%3A+Brand+Storytelling
2025,entertainment-lions-for-sport,Challenges & Breakthroughs,E01: Diversity & Inclusion in Sport,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Challenges+%26+Breakthroughs%40%40E01%3A+Diversity+%26+Inclusion+in+Sport
2025,entertainment-lions-for-sport,Challenges & Breakthroughs,E02: Innovation in Sport,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Challenges+%26+Breakthroughs%40%40E02%3A+Innovation+in+Sport
2025,entertainment-lions-for-sport,Challenges & Breakthroughs,E03: Challenger Brand,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Challenges+%26+Breakthroughs%40%40E03%3A+Challenger+Brand
2025,entertainment-lions-for-sport,Challenges & Breakthroughs,E04: Social Behaviour,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Challenges+%26+Breakthroughs%40%40E04%3A+Social+Behaviour
2025,entertainment-lions-for-sport,Challenges & Breakthroughs,E05: Use of Humour,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Challenges+%26+Breakthroughs%40%40E05%3A+Use+of+Humour
2025,entertainment-lions-for-sport,Challenges & Breakthroughs,E06: Breakthrough on a Budget,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Challenges+%26+Breakthroughs%40%40E06%3A+Breakthrough+on+a+Budget
2025,entertainment-lions-for-sport,Challenges & Breakthroughs,E07: Cultural Engagement,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Challenges+%26+Breakthroughs%40%40E07%3A+Cultural+Engagement
2025,entertainment-lions-for-sport,Community,C01: Fan Engagement/Distribution Strategy,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Community%40%40C01%3A+Fan+Engagement%2FDistribution+Strategy
2025,entertainment-lions-for-sport,Community,C02: Influencer & Co-Creation,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Community%40%40C02%3A+Influencer+%26+Co-Creation
2025,entertainment-lions-for-sport,Partnerships,"D01: Brand Partnerships, Sponsorships & Collaborations",762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Partnerships%40%40D01%3A+Brand+Partnerships%2C+Sponsorships+%26+Collaborations
2025,entertainment-lions-for-sport,Partnerships,D02: Partnerships with Sports Talent,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Partnerships%40%40D02%3A+Partnerships+with+Sports+Talent
2025,entertainment-lions-for-sport,Sport-Led Brand Experience,B01: Sports Live Experience,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Sport-Led+Brand+Experience%40%40B01%3A+Sports+Live+Experience
2025,entertainment-lions-for-sport,Sport-Led Brand Experience,B02: New Realities & Emerging Tech,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Sport-Led+Brand+Experience%40%40B02%3A+New+Realities+%26+Emerging+Tech
2025,entertainment-lions-for-sport,Sport-Led Brand Experience,B03: Esports & Gaming,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Sport-Led+Brand+Experience%40%40B03%3A+Esports+%26+Gaming
2025,entertainment-lions-for-sport,Sport-Led Brand Experience,B04: 360 Integrated Brand Experience,762,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/entertainment-lions-for-sport?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Sport-Led+Brand+Experience%40%40B04%3A+360+Integrated+Brand+Experience
2025,film,Culture & Context,F01: Local Brand,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F01%3A+Local+Brand
2025,film,Culture & Context,F02: Challenger Brand,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F02%3A+Challenger+Brand
2025,film,Culture & Context,F03: Single-Market Campaign,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F03%3A+Single-Market+Campaign
2025,film,Culture & Context,F04: Social Behaviour,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F04%3A+Social+Behaviour
2025,film,Culture & Context,F05: Use of Humour,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F05%3A+Use+of+Humour
2025,film,Culture & Context,F06: Breakthrough on a Budget,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F06%3A+Breakthrough+on+a+Budget
2025,film,Culture & Context,F07: Corporate Purpose & Social Responsibility,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F07%3A+Corporate+Purpose+%26+Social+Responsibility
2025,film,Culture & Context,F08: Market Disruption,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F08%3A+Market+Disruption
2025,film,Culture & Context,F09: Cultural Engagement,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F09%3A+Cultural+Engagement
2025,film,Innovation in Film,E01: TV/Cinema Film,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Innovation+in+Film%40%40E01%3A+TV%2FCinema+Film
2025,film,Innovation in Film,E02: Online & Viral Film,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Innovation+in+Film%40%40E02%3A+Online+%26+Viral+Film
2025,film,Innovation in Film,E03: Screens & Events,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Innovation+in+Film%40%40E03%3A+Screens+%26+Events
2025,film,Online Film: Sectors,B01: Consumer Goods,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Online+Film%3A+Sectors%40%40B01%3A+Consumer+Goods
2025,film,Online Film: Sectors,B02: Healthcare,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Online+Film%3A+Sectors%40%40B02%3A+Healthcare
2025,film,Online Film: Sectors,B03: Automotive,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Online+Film%3A+Sectors%40%40B03%3A+Automotive
2025,film,Online Film: Sectors,"B04: Travel, Leisure, Retail, Restaurants & Fast-Food Chains",1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Online+Film%3A+Sectors%40%40B04%3A+Travel%2C+Leisure%2C+Retail%2C+Restaurants+%26+Fast-Food+Chains
2025,film,Online Film: Sectors,B05: Media/Entertainment,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Online+Film%3A+Sectors%40%40B05%3A+Media%2FEntertainment
2025,film,Online Film: Sectors,B06: Consumer Services/Business to Business,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Online+Film%3A+Sectors%40%40B06%3A+Consumer+Services%2FBusiness+to+Business
2025,film,Online Film: Sectors,B07: Not-for-Profit / Charity / Government,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Online+Film%3A+Sectors%40%40B07%3A+Not-for-Profit+%2F+Charity+%2F+Government
2025,film,Screens & Events,D01: Screens & Events,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Screens+%26+Events%40%40D01%3A+Screens+%26+Events
2025,film,Screens & Events,D02: Microfilm,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Screens+%26+Events%40%40D02%3A+Microfilm
2025,film,Screens & Events,D03: New Realities & Emerging Tech,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Screens+%26+Events%40%40D03%3A+New+Realities+%26+Emerging+Tech
2025,film,TV/Cinema Film: Sectors,A01: Consumer Goods,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40TV%2FCinema+Film%3A+Sectors%40%40A01%3A+Consumer+Goods
2025,film,TV/Cinema Film: Sectors,A02: Healthcare,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40TV%2FCinema+Film%3A+Sectors%40%40A02%3A+Healthcare
2025,film,TV/Cinema Film: Sectors,A03: Automotive,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40TV%2FCinema+Film%3A+Sectors%40%40A03%3A+Automotive
2025,film,TV/Cinema Film: Sectors,"A04: Travel, Leisure, Retail, Restaurants & Fast-Food Chains",1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40TV%2FCinema+Film%3A+Sectors%40%40A04%3A+Travel%2C+Leisure%2C+Retail%2C+Restaurants+%26+Fast-Food+Chains
2025,film,TV/Cinema Film: Sectors,A05: Media/Entertainment,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40TV%2FCinema+Film%3A+Sectors%40%40A05%3A+Media%2FEntertainment
2025,film,TV/Cinema Film: Sectors,A06: Consumer Services/Business to Business,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40TV%2FCinema+Film%3A+Sectors%40%40A06%3A+Consumer+Services%2FBusiness+to+Business
2025,film,TV/Cinema Film: Sectors,A07: Not-for-Profit / Charity / Government,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40TV%2FCinema+Film%3A+Sectors%40%40A07%3A+Not-for-Profit+%2F+Charity+%2F+Government
2025,film,Viral Film,C01: Viral Film,1635,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Viral+Film%40%40C01%3A+Viral+Film
2025,film-craft,Post-Production,B01: Editing,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Post-Production%40%40B01%3A+Editing
2025,film-craft,Post-Production,B02: Colour Correction/Grading,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Post-Production%40%40B02%3A+Colour+Correction%2FGrading
2025,film-craft,Post-Production,B03: Sound Design,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Post-Production%40%40B03%3A+Sound+Design
2025,film-craft,Post-Production,B04: Animation,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Post-Production%40%40B04%3A+Animation
2025,film-craft,Post-Production,B05: Visual Effects,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Post-Production%40%40B05%3A+Visual+Effects
2025,film-craft,Production,A01: Direction,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A01%3A+Direction
2025,film-craft,Production,A02: Script,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A02%3A+Script
2025,film-craft,Production,A03: Casting,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A03%3A+Casting
2025,film-craft,Production,A04: Production Design/Art Direction,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A04%3A+Production+Design%2FArt+Direction
2025,film-craft,Production,A05: Cinematography,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A05%3A+Cinematography
2025,film-craft,Production,A06: Use of Original Music,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A06%3A+Use+of+Original+Music
2025,film-craft,Production,A07: Use of Licensed/Adapted Music,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A07%3A+Use+of+Licensed%2FAdapted+Music
2025,film-craft,Production,A08: Achievement in Production,1450,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/film-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Production%40%40A08%3A+Achievement+in+Production
2025,glass-the-lion-for-change,Glass,A01: Technology,251,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/glass-the-lion-for-change?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Glass%40%40A01%3A+Technology
2025,glass-the-lion-for-change,Glass,A02: Product/Service,251,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/glass-the-lion-for-change?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Glass%40%40A02%3A+Product%2FService
2025,glass-the-lion-for-change,Glass,A03: Initiatives,251,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/glass-the-lion-for-change?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Glass%40%40A03%3A+Initiatives
2025,glass-the-lion-for-change,Glass,A04: Internal Practices and Values,251,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/glass-the-lion-for-change?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Glass%40%40A04%3A+Internal+Practices+and+Values
2025,glass-the-lion-for-change,Long-Term Brand Platform,B01: Long-Term Brand Platform,251,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/glass-the-lion-for-change?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Long-Term+Brand+Platform%40%40B01%3A+Long-Term+Brand+Platform
2025,health-wellness,Animal Health,D01: Animal Health,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Animal+Health%40%40D01%3A+Animal+Health
2025,health-wellness,Consumer Products Promotion,A01: OTC Oral Medicines,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Consumer+Products+Promotion%40%40A01%3A+OTC+Oral+Medicines
2025,health-wellness,Consumer Products Promotion,A02: OTC Applications,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Consumer+Products+Promotion%40%40A02%3A+OTC+Applications
2025,health-wellness,Consumer Products Promotion,A03: OTC Products,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Consumer+Products+Promotion%40%40A03%3A+OTC+Products
2025,health-wellness,Consumer Products Promotion,A04: Nutraceuticals,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Consumer+Products+Promotion%40%40A04%3A+Nutraceuticals
2025,health-wellness,Consumer Products Promotion,A05: Health & Wellness Tech,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Consumer+Products+Promotion%40%40A05%3A+Health+%26+Wellness+Tech
2025,health-wellness,Health Awareness & Advocacy,B01: Brand-Led Education & Awareness,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Health+Awareness+%26+Advocacy%40%40B01%3A+Brand-Led+Education+%26+Awareness
2025,health-wellness,Health Awareness & Advocacy,B02: Non-profit/Foundation-led Education & Awareness,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Health+Awareness+%26+Advocacy%40%40B02%3A+Non-profit%2FFoundation-led+Education+%26+Awareness
2025,health-wellness,Health Awareness & Advocacy,B03: Fundraising & Advocacy,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Health+Awareness+%26+Advocacy%40%40B03%3A+Fundraising+%26+Advocacy
2025,health-wellness,Health Services & Corporate Communications,C01: Corporate Image & Communication,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Health+Services+%26+Corporate+Communications%40%40C01%3A+Corporate+Image+%26+Communication
2025,health-wellness,Health Services & Corporate Communications,C02: Health Services & Facilities,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Health+Services+%26+Corporate+Communications%40%40C02%3A+Health+Services+%26+Facilities
2025,health-wellness,Health Services & Corporate Communications,C03: Insurance,1165,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/health-wellness?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Health+Services+%26+Corporate+Communications%40%40C03%3A+Insurance
2025,industry-craft,Art Direction,B01: Art Direction: Brand & Communications Design,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Art+Direction%40%40B01%3A+Art+Direction%3A+Brand+%26+Communications+Design
2025,industry-craft,Art Direction,B02: Art Direction: Outdoor,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Art+Direction%40%40B02%3A+Art+Direction%3A+Outdoor
2025,industry-craft,Art Direction,B03: Art Direction: Print & Publishing,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Art+Direction%40%40B03%3A+Art+Direction%3A+Print+%26+Publishing
2025,industry-craft,Art Direction,B04: Art Direction: Packaging Design,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Art+Direction%40%40B04%3A+Art+Direction%3A+Packaging+Design
2025,industry-craft,Copywriting,E01: Copywriting: Brand & Communications Design,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Copywriting%40%40E01%3A+Copywriting%3A+Brand+%26+Communications+Design
2025,industry-craft,Copywriting,E02: Copywriting: Outdoor,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Copywriting%40%40E02%3A+Copywriting%3A+Outdoor
2025,industry-craft,Copywriting,E03: Copywriting: Print & Publishing,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Copywriting%40%40E03%3A+Copywriting%3A+Print+%26+Publishing
2025,industry-craft,Copywriting,E04: Copywriting: Packaging Design,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Copywriting%40%40E04%3A+Copywriting%3A+Packaging+Design
2025,industry-craft,Copywriting,E05: Copywriting: Excellence in Image Description,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Copywriting%40%40E05%3A+Copywriting%3A+Excellence+in+Image+Description
2025,industry-craft,Illustration,C01: Illustration: Brand & Communications Design,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Illustration%40%40C01%3A+Illustration%3A+Brand+%26+Communications+Design
2025,industry-craft,Illustration,C02: Illustration: Outdoor,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Illustration%40%40C02%3A+Illustration%3A+Outdoor
2025,industry-craft,Illustration,C03: Illustration: Print & Publishing,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Illustration%40%40C03%3A+Illustration%3A+Print+%26+Publishing
2025,industry-craft,Illustration,C04: Illustration: Packaging Design,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Illustration%40%40C04%3A+Illustration%3A+Packaging+Design
2025,industry-craft,Photography,D01: Photography: Brand & Communications Design,770,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/industry-craft?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Photography%40%40D01%3A+Photography%3A+Brand+%26+Communications+Design
